-0.019271,-0.03186,-0.00056183
0.04212,0.073689,-0.011207
-0.041454,0.020394,0.011721
-0.029966,-0.079693,0.01752
-0.010502,0.031779,0.02604
-0.033701,0.013735,0.010543
0.014555,-0.029379,-0.016734
-0.11791,-0.058462,-0.052816
-0.090829,-0.054399,-0.028841
-0.02782,0.052873,-0.013223
-0.13446,0.010828,-0.11969
-0.064876,0.025068,-0.054323
-0.033813,-0.029915,0.082138
-0.0076132,-0.12938,0.06541
0.039937,-0.0025571,0.062856
-0.099676,-0.021208,0.055226
-0.11808,-0.10202,0.020884
-0.018664,-0.084687,0.029524
-0.012179,0.0089267,0.03925
-0.0081178,0.11418,-0.024252
-0.017052,0.039211,-0.022321
-0.083066,0.072794,-0.0017077
-0.087608,0.070608,-0.10893
-0.055149,-0.04906,-0.0091278
-0.061648,0.042935,0.090432
-0.080455,-0.0019748,-0.082508
-0.0002491,-0.056743,-0.065408
0.06112,0.066661,0.072498
-0.070131,0.014405,0.049717
-0.041372,-0.024022,0.073468
-0.060905,0.032868,0.11441
-0.14539,0.092333,-0.014749
0.03686,0.090698,0.021781
0.03867,-0.024147,0.079016
0.036074,-0.018037,-0.10901
0.10235,-0.0080656,0.013468
-0.013771,-0.098042,0.12579
0.0068699,-0.10945,-0.10523
0.047947,-0.03355,-0.11419
0.031787,0.043629,0.045751
0.053245,0.022577,0.011041
0.017207,-0.051848,-0.063649
0.060726,-0.01545,0.038958
0.075688,0.087227,0.029111
0.011802,0.026541,-0.0031739
0.052948,-0.052378,0.062188
0.072771,-0.054311,0.017113
0.043528,-0.084607,-0.040275
0.023832,0.092273,-0.063203
0.018448,0.12252,-0.041177
0.054136,-0.040952,-0.046182
0.058719,0.083551,-0.041507
0.012903,0.066579,0.027531
0.029904,-0.051194,0.073738
0.10707,-0.080031,0.0085381
0.12588,-0.091806,0.0047157
0.10234,-0.053529,0.12492
0.048623,-0.11131,0.07063
0.089013,0.032579,-0.026916
0.12123,0.10246,-0.031729
0.0076297,0.0022352,0.042378
0.059364,0.0011812,0.019109
0.10173,-0.085816,-0.023011
0.042085,-0.017886,0.04007
0.048388,0.02453,-0.072643
0.026688,0.049485,-0.075557
0.02798,0.12986,-0.012321
-0.011207,-0.038081,-0.045797
0.023211,-0.042245,0.0051736
0.10582,-0.0094867,0.039248
-0.01584,-0.085413,0.066454
-0.02508,0.053412,0.066928
0.070463,0.050554,0.048857
0.021797,-0.014998,0.035029
0.030752,0.045993,0.028201
0.040206,0.049573,0.035228
-0.070893,-0.049937,-0.028082
-0.065317,-0.17514,-0.045697
0.036865,0.054822,-0.017453
-0.027482,0.21951,-0.053073
-0.092205,0.049895,-0.045286
-0.073129,-0.04077,-0.074863
-0.12655,-0.023925,-0.072759
-0.10829,0.052366,-0.0060072
-0.037157,0.035575,-0.048972
-0.046118,-0.033129,0.085561
-0.06336,-0.10914,0.18261
-0.085475,-0.060545,0.024892
-0.066624,0.055042,0.04296
0.019803,0.01038,0.071139
0.080629,0.021094,0.023777
0.045861,-0.0069619,0.033541
-0.045136,0.00046229,0.0064295
-0.055697,0.0031017,0.011099
0.021209,-0.048981,-0.013502
0.022412,0.074341,-0.00020905
-0.047711,-0.039369,0.0066244
-0.087456,-0.18445,-0.12358
-0.11909,-0.076708,-0.092354
-0.05962,-0.015659,0.017811
0.027346,0.016644,-0.0052715
-0.019747,0.015822,0.027966
-0.080476,0.045581,0.071769
-0.082014,0.049214,0.038776
-0.056312,-0.032636,0.06095
-0.011606,-0.017673,0.14593
0.0089034,-0.008958,0.11503
-0.0032439,-0.033916,0.020537
-0.0069799,0.072804,0.088876
0.023143,0.10486,0.077836
0.02568,-0.034009,-0.081741
0.067665,-0.052531,-0.066471
0.083919,0.056755,-0.019586
-0.075247,0.011613,-0.077915
-0.020423,-0.05815,-0.040661
0.04151,0.0067295,0.034298
-0.02936,0.031827,0.0057044
0.086647,-0.0038353,0.011998
-0.046665,0.0026608,0.13005
-0.092609,0.058455,0.17695
0.056873,0.020251,0.087919
-0.01125,-0.044416,0.017167
0.054665,-0.002233,0.058632
0.039645,0.051331,0.061375
-0.028328,0.020456,-0.017457
0.030828,-0.052071,-0.12321
-0.018887,-0.032379,-0.17929
0.010939,0.046936,-0.076315
0.023819,0.049055,0.018748
-0.033524,-0.023674,0.060649
0.057099,-0.021129,0.047885
0.066123,0.034161,0.017262
-0.014618,-0.0436,-0.011236
0.0081036,-0.1226,-0.0057405
0.02233,-0.089462,0.070158
0.039052,-0.02447,-0.015111
0.013613,0.033028,-0.014079
-0.066767,0.029266,0.061895
-0.028207,0.074482,-0.030213
0.011984,0.050389,-0.067397
-0.027761,0.01113,-0.011267
-0.040896,0.074399,0.041635
0.022373,0.014296,0.018461
0.04169,0.032231,0.045281
-0.012699,0.037118,0.026103
0.048862,0.0075515,0.024274
0.056105,0.065091,0.10341
-0.0008999,-0.031079,-0.028412
0.04012,-0.029103,0.0017898
0.055147,-0.084441,0.11089
-0.01815,-0.14986,-0.025034
-0.093352,0.0098074,0.00024443
0.043959,0.019473,0.071832
0.052903,0.081366,0.0084898
-0.058743,0.019464,0.025665
0.034685,-0.16807,0.0062236
-0.10494,-0.059531,-0.071504
-0.15472,0.03163,0.0014689
0.021354,0.047423,0.020768
0.021877,0.031443,-0.013729
0.03983,0.016971,0.06995
-0.0027353,0.03066,0.076533
0.014887,0.0099825,0.012097
0.042954,0.058867,-0.017275
-0.042257,0.027618,0.0043006
-0.018945,-0.076611,0.02196
0.023058,-0.054764,0.018235
0.028448,0.0080491,-0.036297
-0.06806,0.073295,-0.086877
-0.03116,0.042505,-0.055331
0.04797,-0.0015276,-0.087927
-0.057489,0.048666,-0.11538
-0.0063784,-0.027019,-0.048126
0.041243,0.014077,0.0028053
0.033959,0.081118,0.035959
0.0028433,-0.02878,0.052317
-0.044011,-0.030462,0.02858
0.053121,-0.10321,0.09125
0.010279,-0.10498,0.14305
-0.055449,0.028084,0.02374
-0.053861,-0.040561,-0.056546
-0.087394,0.074787,-0.0078109
0.0097341,0.14375,-0.050295
0.027576,-0.084612,-0.084318
-0.036242,-0.056234,0.0010448
0.0031692,0.00035958,-0.028597
0.054826,0.024437,-0.027797
0.05169,0.091292,0.028415
0.012313,-0.031385,-0.01077
-0.016567,-0.013829,-0.0074506
-0.054607,0.062634,0.051688
-0.0723,-0.034115,0.082199
-0.074226,-0.071673,0.038281
0.008261,0.046407,0.050237
-0.001008,0.11535,0.0098619
-0.10489,-0.029552,-0.065184
0.021156,0.0050626,0.013469
-0.0094573,0.071994,-0.0077094
-0.03903,-0.071358,-0.069872
0.12268,-0.051797,0.0011312
0.013564,-0.063751,0.038593
-0.00095957,-0.013416,0.044059
0.063791,0.067275,0.082955
-0.072465,-0.028562,-0.01873
-0.0013507,0.030839,-0.066982
0.068796,0.085277,0.041178
-0.050079,0.035859,-0.02573
-0.049274,0.0013731,-0.036149
-0.023864,0.019796,0.064945
0.031009,0.032329,0.042462
0.03408,-0.16384,0.032016
-0.054297,-0.23605,0.025286
-0.027228,0.00011258,0.033661
-0.017896,0.079351,0.01032
-0.016574,0.036423,-0.065141
0.015968,0.052744,-0.062179
0.070103,0.011729,-0.043291
0.10798,-0.050381,-0.034718
-0.039803,-0.1636,-0.063958
-0.039277,-0.017833,0.024609
0.12255,0.16317,0.14344
-0.032522,0.012647,-0.025022
-0.12222,-0.012684,-0.14966
-0.028908,0.0072878,-0.0904
-0.043091,0.078211,-0.090621
-0.0082784,0.089399,-0.010177
0.014099,-0.04107,0.043744
0.07161,0.0041127,-0.069023
0.020918,-0.016782,-0.02231
-0.07278,-0.0035187,0.020261
0.0081614,-0.042224,-0.11511
-0.019198,-0.0257,-0.028207
-0.0044738,0.15826,0.068881
0.023891,0.059561,-0.017999
-0.023407,0.0033994,0.0412
0.0060816,-0.052997,0.045201
-0.022165,-0.1152,-0.0040383
-0.04338,-0.056682,-0.039725
0.025469,-0.010764,-0.13193
0.022326,0.13994,-0.10622
-0.076886,0.054229,-0.093397
0.0032835,-0.054532,-0.039351
